Location ID,Latitude,Longitude,cluster_label
BBUY0808,26.532733,-80.089688,37
BBUY0809,40.9265453,-72.6903795,135
BBUY0812,42.012278,-93.610251,95
BBUY0813,41.704038,-88.127374,133
BBUY0814,41.919912,-87.67004200000001,54
BBUY0816,27.639160999999998,-80.454184,37
BBUY0817,37.077159,-88.685437,106
BBUY0818,42.4613629,-71.025902,21
BBUY0819,39.199956,-77.251713,0
BBUY0820,42.35098320000001,-71.61872059999999,141
BBUY0821,35.87059,-78.5804436,35
BBUY0822,41.027039,-73.792232,145
BBUY0824,40.775899,-73.0376968,135
BBUY0825,40.6901,-80.10288,34
BBUY0826,34.188956,-79.829858,60
BBUY0827,33.192347999999996,-97.098644,146
BBUY0828,29.852490000000003,-97.9543,82
BBUY0829,31.818162,-106.549981,29
BBUY0830,47.21332,-122.466,121
BBUY0831,46.568657,-120.484049,91
BBUY0832,39.650317,-80.00300779999999,34
BBUY0833,38.629152000000005,-90.337524,51
BBUY0834,41.209008000000004,-80.74684599999999,58
BBUY0835,40.779578,-73.955554,145
BBUY0836,32.36233,-86.15698,36
BBUY0837,38.929672,-95.258995,30
BBUY0838,40.592627,-122.35941399999999,75
BBUY0839,47.042493,-122.934265,121
BBUY0840,42.264609,-85.174307,43
BBUY0841,42.543595,-83.785601,92
BBUY0842,39.188334999999995,-75.537704,88
BBUY0843,32.54918,-84.93766,84
BBUY0845,38.644189000000004,-121.12009499999999,90
BBUY0846,33.996635,-117.719794,1
BBUY0847,33.824798,-117.516828,1
BBUY0849,42.381512,-87.965866,133
BBUY0850,39.107168,-119.77722800000001,76
BBUY0851,37.322876,-121.949578,98
BBUY0852,21.384298,-157.949163,6
BBUY0853,35.667007,-88.84550300000001,32
BBUY0854,33.630598,-117.724929,1
BBUY0855,33.706237,-78.91765600000001,60
BBUY0856,35.385433,-119.094424,80
BBUY0857,30.189536,-85.641536,99
BBUY0858,39.164297,-86.496544,79
BBUY0859,30.476509999999998,-97.67105,19
BBUY0860,38.05808,-78.49496500000001,125
BBUY0861,44.108452,-103.221533,56
BBUY0862,29.164557000000002,-82.168837,4
BBUY0863,44.100931,-121.30260200000001,129
BBUY0864,29.605803,-98.598781,82
BBUY0865,30.3000392,-95.4660587,28
BBUY0866,36.750347,-108.159099,124
BBUY0867,31.312015000000002,-94.722076,62
BBUY0868,43.625430200000004,-72.32501640000001,55
BBUY0869,33.298686,-111.896498,47
BBUY0870,33.626363,-111.893294,47
BBUY0871,33.136266,-117.17436200000002,112
BBUY0872,33.925568,-118.129244,1
BBUY0873,37.676251,-122.46465,26
BBUY0874,42.593394,-114.4517,126
BBUY0875,35.222770000000004,-97.483616,140
BBUY0876,29.880390000000002,-95.64504000000001,28
BBUY0877,42.093139,-71.050967,21
BBUY0878,42.495435,-90.720434,127
BBUY0879,41.417013,-82.67276899999999,132
BBUY0880,40.84717,-81.944906,58
BBUY0881,27.235848999999998,-80.26725,37
BBUY0883,42.829771,-86.093319,43
BBUY0884,37.004746000000004,-121.552209,98
BBUY0885,28.290503,-82.711477,74
BBUY0886,41.103458,-73.43843000000001,135
BBUY0887,40.915261,-74.060085,145
BBUY0890,33.824026,-84.363037,8
BBUY0891,37.128686,-113.52322,136
BBUY0892,42.716017,-88.978272,115
BBUY0893,41.948865999999995,-88.729678,133
BBUY0894,34.938774,-80.976481,22
BBUY0895,32.701349,-114.60520700000001,89
BBUY0896,33.759374,-84.348682,8
BBUY0898,39.916219,-75.13842,88
